SessionTime,Lap,Speed,RPM,LapDistPct,SteeringWheelAngle,LatAccel,LongAccel,Lat,Lon
621.3166651405525,3,16.130081176757812,4786.65576171875,0.000126084458315745,-0.009591687470674515,-0.680932879447937,0.04411368817090988,35.352256570013054,-80.68550337505665
621.3333318072191,3,16.12949562072754,4787.39599609375,0.00020064154523424804,-0.01164692547172308,-0.5340412855148315,0.05502452701330185,35.352254226403645,-80.68550414526061
621.3499984738858,3,16.1286563873291,4785.21875,0.000275198690360412,-0.015073786489665508,-0.9538203477859497,0.08148898929357529,35.35225188279424,-80.68550491529668
621.3666651405524,3,16.129310607910156,4779.01171875,0.0003497553407214582,-0.018498890101909637,-1.4805865287780762,0.21174511313438416,35.35224953918484,-80.68550568550062
621.3833318072191,3,16.13118553161621,4773.38818359375,0.00042431982001289725,-0.022153619676828384,-0.9988335371017456,0.21386998891830444,35.35224719585051,-80.68550645553668
621.3999984738857,3,16.132099151611328,4771.83837890625,0.000498883833643049,-0.026264093816280365,-0.9324448108673096,0.11217968910932541,35.35224485224111,-80.68550722574062
621.4166651405524,3,16.131277084350586,4771.10009765625,0.0005734560545533895,-0.029690958559513092,-1.31756591796875,0.0177772119641304,35.3522425086317,-80.68550799594458
621.433331807219,3,16.130170822143555,4770.8974609375,0.0006480107549577951,-0.03380142152309418,-1.4733977317810059,0.029742270708084106,35.35224016529737,-80.68550876598064
621.4499984738857,3,16.129377365112305,4771.9482421875,0.0007225731387734413,-0.03699953481554985,-1.0945055484771729,0.03872275352478027,35.352237821687964,-80.68550953618458
621.4666651405523,3,16.128734588623047,4774.8310546875,0.0007971266168169677,-0.0395122766494751,-0.8006613850593567,0.03228415921330452,35.35223547807856,-80.68551030622065
621.483331807219,3,16.127975463867188,4779.16455078125,0.0008716678712517023,-0.040882132947444916,-0.5044592618942261,0.017519429326057434,35.35223313474423,-80.68551107642459
621.4999984738856,3,16.12712860107422,4782.64697265625,0.0009462149464525282,-0.04202324151992798,-0.4781975746154785,0.037712156772613525,35.35223079113482,-80.68551184646067
621.5166651405523,3,16.12681770324707,4783.09423828125,0.0010207536397501826,-0.0427086241543293,-0.691254734992981,0.08666333556175232,35.35222844752542,-80.68551261666461
621.5333318072189,3,16.127408981323242,4780.4365234375,0.0010952921584248543,-0.0427086241543293,-0.8761516809463501,0.1515623927116394,35.35222610419109,-80.68551338670068
621.5499984738856,3,16.12871551513672,4776.93505859375,0.0011698388261720538,-0.0427086241543293,-0.9710255861282349,0.17157411575317383,35.35222376058169,-80.68551415690462
621.5666651405522,3,16.13004493713379,4773.83544921875,0.0012443852610886097,-0.042023252695798874,-1.0549625158309937,0.16574133932590485,35.352221416972284,-80.68551492694068
621.5833318072189,3,16.131168365478516,4770.8603515625,0.0013189477613195777,-0.041567523032426834,-1.0377440452575684,0.14064571261405945,35.35221907363795,-80.68551569714464
621.5999984738855,3,16.13172721862793,4769.548828125,0.0013935017632320523,-0.040653396397829056,-0.7188745141029358,0.07242630422115326,35.352216820252,-80.6855164671807
621.6166651405522,3,16.13137435913086,4772.4970703125,0.001468063797801733,-0.038826022297143936,-0.9855766296386719,0.02653852477669716,35.3522144766426,-80.68551723738464
621.6333318072188,3,16.130538940429688,4774.95556640625,0.0015426253667101264,-0.03699953109025955,-1.0616096258163452,0.006975498050451279,35.3522121330332,-80.68551800742071
621.6499984738855,3,16.130046844482422,4776.28955078125,0.001617178088054061,-0.034258052706718445,-1.0137815475463867,0.036645423620939255,35.35220978969887,-80.68551877762465
621.6666651405521,3,16.12982177734375,4777.6416015625,0.0016917359316721559,-0.03174618259072304,-0.9879928827285767,0.041126593947410583,35.352207446089466,-80.68551954766073
621.6833318072188,3,16.129880905151367,4779.69970703125,0.0017662810860201716,-0.028320204466581345,-1.051646113395691,0.0636642724275589,35.352205102480056,-80.68552031786467
621.6999984738854,3,16.130619049072266,4782.16845703125,0.0018408256582915783,-0.024208853021264076,-1.211205005645752,0.11751124262809753,35.352202759145726,-80.6855211980258
621.7166651405521,3,16.131816864013672,4782.6875,0.0019153865287080407,-0.020783763378858566,-0.8424027562141418,0.1184295266866684,35.35220041553632,-80.68552196806186
621.7333318072187,3,16.13273048400879,4782.82373046875,0.0019899385515600443,-0.016443653032183647,-0.6125727295875549,0.11400100588798523,35.35219807192692,-80.68552273826582
