LapDistPct,Lat,Lon
0.0,35.3522785704032,-80.68558248233867
0.00020004000800160032,35.352272301523946,-80.68558455768274
0.00040008001600320064,35.35226600174989,-80.68558658909043
0.000600120024004801,35.352259700438466,-80.6855886623925
0.0008001600320064013,35.35225340128372,-80.6855906916825
0.0010002000400080016,35.35224710409612,-80.68559276360378
0.001200240048009602,35.35224080948394,-80.6855947916712
0.0014002800560112022,35.35223456242166,-80.68559686792841
0.0016003200640128026,35.35222827263771,-80.68559888845877
0.0018003600720144029,35.35222198418106,-80.6856009887284
0.002000400080016003,35.35221565368224,-80.6856030377059
0.0022004400880176033,35.35220937191629,-80.68560505569349
0.002400480096019204,35.352203078627966,-80.68560718258036
0.0026005201040208044,35.35219681866136,-80.68560919839862
0.0028005601120224045,35.352190511069544,-80.68561126800613
0.0030006001200240046,35.35218423578375,-80.68561333621304
0.003200640128025605,35.35217793831635,-80.68561544586109
0.0034006801360272057,35.35217167058714,-80.68561746846825
0.0036007201440288058,35.352165372297094,-80.68561958737843
0.003800760152030406,35.35215909200716,-80.68562170463666
0.004000800160032006,35.35215280496037,-80.68562376534075
0.004200840168033607,35.3521465527269,-80.68562591568107
0.004400880176035207,35.35214027488628,-80.68562802637663
0.004600920184036807,35.35213397524472,-80.68563018534445
0.004800960192038408,35.352127709171775,-80.68563224260907
0.005001000200040008,35.352121448304295,-80.68563440320227
0.005201040208041609,35.3521151698803,-80.68563656208786
0.0054010802160432084,35.352108917360454,-80.68563871929646
0.005601120224044809,35.352102624217096,-80.68564087503998
0.0058011602320464095,35.3520963807036,-80.68564302030524
0.006001200240048009,35.35209009697766,-80.68564515345983
0.00620124024804961,35.35208381777381,-80.68564730180782
0.00640128025605121,35.3520775412967,-80.685649482157
0.006601320264052811,35.352071289248826,-80.68565164208027
0.006801360272054411,35.352065041973944,-80.68565383150988
0.007001400280056011,35.352058784450726,-80.68565603177305
0.0072014402880576115,35.35205248286948,-80.6856581769122
0.007401480296059212,35.35204621491607,-80.6856603760457
0.007601520304060812,35.3520399429941,-80.68566241786944
0.007801560312062412,35.35203366827816,-80.6856645671918
0.008001600320064013,35.352027357470334,-80.68566666173481
0.008201640328065612,35.35202110175249,-80.68566878598281
0.008401680336067214,35.352014809980275,-80.68567084959857
0.008601720344068814,35.35200852769029,-80.6856729354542
0.008801760352070413,35.35200224518913,-80.68567494313015
0.009001800360072015,35.3519959540088,-80.6856770390791
0.009201840368073614,35.35198965027465,-80.68567907946506
0.009401880376075216,35.35198337780836,-80.68568117393087
0.009601920384076815,35.35197706995935,-80.68568321297786
0.009801960392078415,35.35197080882076,-80.68568530660332
0.010002000400080016,35.3519645051638,-80.68568734439683
0.010202040408081616,35.35195824937002,-80.68568940167272
0.010402080416083218,35.351951957558114,-80.68569152533402
0.010602120424084817,35.35194569095171,-80.68569357031026
0.010802160432086417,35.351939370033165,-80.68569565854762
0.011002200440088018,35.35193312306146,-80.68569779695275
0.011202240448089618,35.35192683164313,-80.68569988228646
0.011402280456091218,35.35192058552437,-80.68570196758816
0.011602320464092819,35.35191433905984,-80.68570410796153
0.011802360472094419,35.35190800278889,-80.68570619314804
0.012002400480096018,35.35190175639219,-80.68570827847563
0.01220244048809762,35.351895509484905,-80.68571039826887
0.01240248049609922,35.35188921707899,-80.68571250443165
0.01260252050410082,35.351882969134735,-80.68571464518885
0.01280256051210242,35.35187671948896,-80.68571675322441
0.01300260052010402,35.35187041795846,-80.68571887505271
0.013202640528105622,35.35186415678872,-80.68572096525457
0.013402680536107221,35.35185788517349,-80.68572300127299
0.013602720544108823,35.35185158375195,-80.68572509240252
0.013802760552110422,35.35184527388012,-80.68572718218812
0.014002800560112022,35.351839008801214,-80.68572917983317
0.014202840568113623,35.351832743380115,-80.68573120150339
0.014402880576115223,35.351826441661814,-80.68573324946709
0.014602920584116823,35.351820133177526,-80.68573529076146
0.014802960592118424,35.351813868807774,-80.68573736734359
0.015003000600120024,35.35180755787196,-80.685739350034
0.015203040608121624,35.351801290521315,-80.68574141731159
0.015403080616123225,35.35179501876317,-80.6857434608691
0.015603120624124825,35.351788717155316,-80.68574552223963
0.015803160632126424,35.351782438125056,-80.68574750991439
0.016003200640128026,35.35177614060517,-80.68574960524788
0.016203240648129627,35.35176988339076,-80.68575164840139
0.016403280656131225,35.351763583958224,-80.6857537476466
0.016603320664132826,35.35175729120633,-80.68575575441119
0.016803360672134428,35.35175103601068,-80.68575783986348
0.017003400680136026,35.35174474523401,-80.68575994282168
0.017203440688137627,35.351738476047466,-80.6857620472768
0.01740348069613923,35.35173219629766,-80.68576409801311
0.017603520704140826,35.35172594423324,-80.68576620530774
0.017803560712142428,35.35171967235317,-80.6857683137873
0.01800360072014403,35.35171335110005,-80.68577042379601
0.01820364072814563,35.35170709442286,-80.6857725351546
0.01840368073614723,35.351700831535055,-80.68577459280235
0.01860372074414883,35.35169454280195,-80.68577670699864
0.01880376075215043,35.351688280973434,-80.68577883052365
0.01900380076015203,35.35168201285394,-80.68578099598378
0.01920384076815363,35.35167577947831,-80.68578306274868
0.019403880776155232,35.35166949551067,-80.6857851864437
0.01960392078415683,35.35166320757969,-80.68578726071983
0.01980396079215843,35.351656915628766,-80.68578938279185
0.020004000800160033,35.35165065758916,-80.68579145518109
0.02020404080816163,35.35164437398251,-80.68579358376681
0.020404080816163232,35.351638109846746,-80.68579565871276
0.020604120824164834,35.35163180183163,-80.68579773555628
0.020804160832166435,35.35162556142261,-80.68579983512969
0.021004200840168033,35.351619303262325,-80.68580191889042
0.021204240848169634,35.35161302178423,-80.68580405968727
0.021404280856171236,35.35160675555011,-80.68580614762683
0.021604320864172834,35.35160048910102,-80.68580829135541
0.021804360872174435,35.35159421332057,-80.6858104259296
0.022004400880176037,35.35158802224569,-80.68581253428073
0.022204440888177635,35.35158173622087,-80.68581467392723
0.022404480896179236,35.35157553623366,-80.6858168562562
0.022604520904180837,35.351569249259306,-80.68581895507964
0.022804560912182435,35.35156304868198,-80.68582109641986
0.023004600920184037,35.35155680406827,-80.68582329434389
0.023204640928185638,35.35155058875063,-80.68582539855039
0.023404680936187236,35.35154437828909,-80.68582758338013
0.023604720944188837,35.35153811862416,-80.68582977414312
0.02380476095219044,35.351531897800285,-80.68583187909908
0.024004800960192037,35.35152567309548,-80.68583408229587
0.024204840968193638,35.351519451703545,-80.68583623269518
0.02440488097619524,35.35151324976174,-80.68583843464232
0.02460492098419684,35.35150701631349,-80.68584059284119
0.02480496099219844,35.35150079564211,-80.6858427478786
0.02500500100020004,35.35149458530469,-80.68584490344278
0.02520504100820164,35.35148834175543,-80.68584706008329
0.02540508101620324,35.351482125531795,-80.68584925852814
0.02560512102420484,35.35147592864124,-80.68585138171065
0.025805161032206442,35.35146967106585,-80.6858534930236
0.02600520104020804,35.351463480560696,-80.68585560626701
0.026205241048209642,35.351457194458064,-80.68585763021943
0.026405281056211243,35.35145096350351,-80.68585969293602
0.02660532106421284,35.3514447247876,-80.68586166859534
0.026805361072214443,35.35143846439894,-80.68586365597199
0.027005401080216044,35.35143221548938,-80.68586566698218
0.027205441088217645,35.35142597277502,-80.68586762425187
0.027405481096219243,35.351419714438265,-80.68586959413017
0.027605521104220845,35.35141346655338,-80.68587150912268
0.027805561112222446,35.35140720486422,-80.68587342509338
0.028005601120224044,35.3514009499938,-80.68587534225469
0.028205641128225645,35.3513947070897,-80.68587731538756
0.028405681136227247,35.35138847005679,-80.68587918647485
0.028605721144228845,35.351382182752495,-80.68588109670036
0.028805761152230446,35.351375916425596,-80.68588307141087
0.029005801160232048,35.35136967624048,-80.68588493718842
0.029205841168233646,35.351363393677794,-80.68588691306623
0.029405881176235247,35.35135713834492,-80.68588879050706
0.02960592118423685,35.35135089974416,-80.68589061817012
0.029805961192238446,35.35134461330712,-80.68589238374435
0.030006001200240048,35.35133836033344,-80.6858941906917
0.03020604120824165,35.351332077960194,-80.68589586736348
0.030406081216243247,35.351325751700884,-80.68589757884996
0.03060612122424485,35.35131945436804,-80.6858991979035
0.03080616123224645,35.35131319447382,-80.68590082965119
0.03100620124024805,35.35130687656654,-80.68590237073204
0.03120624124824965,35.35130056117458,-80.68590396419071
0.03140628125625125,35.35129424301945,-80.68590552155294
0.03160632126425285,35.35128793746972,-80.68590701890699
0.03180636127225445,35.351281663409104,-80.68590855659642
0.03200640128025605,35.351275321755296,-80.68591004951284
0.03220644128825765,35.351268997360506,-80.68591148775567
0.032406481296259254,35.35126268837659,-80.68591292518362
0.03260652130426085,35.35125636061565,-80.68591432126996
0.03280656131226245,35.35125003198503,-80.68591568905167
0.033006601320264055,35.35124372581501,-80.68591706956775
0.03320664132826565,35.351237374563894,-80.68591837097807
0.03340668133626725,35.351231069945825,-80.68591965672476
0.033606721344268856,35.35122471537363,-80.68592094241598
0.033806761352270454,35.35121838656396,-80.68592222799872
