SessionTime,Lap,Speed,RPM,LapDistPct,SteeringWheelAngle,LatAccel,LongAccel,Lat,Lon
227.16666514086174,1,21.62232780456543,3805.445556640625,1.1940328477066942e-05,-0.001141110435128212,0.11724555492401123,0.9195833802223206,35.35229622955064,-80.68566301073561
227.18333180752842,1,21.635828018188477,3808.218017578125,0.00011161184374941513,-0.011646922677755356,-0.3570992946624756,0.910855233669281,35.3522930747553,-80.68566400085393
227.1999984741951,1,21.64933204650879,3806.707275390625,0.00021135144925210625,-0.019413013011217117,-0.6757862567901611,0.907450795173645,35.352290010183424,-80.68566510109731
227.21666514086178,1,21.66219139099121,3804.646240234375,0.0003111504775006324,-0.025579599663615227,-0.680627703666687,0.8517878651618958,35.352286855388094,-80.68566609121564
227.23333180752846,1,21.673479080200195,3805.63037109375,0.000411008921219036,-0.02809145674109459,-0.7141695022583008,0.7137056589126587,35.35228370059276,-80.68566708133396
227.24999847419514,1,21.683589935302734,3809.366455078125,0.0005109183839522302,-0.026721596717834473,-0.7882007956504822,0.630398690700531,35.35228054579742,-80.68566807145227
227.26666514086182,1,21.692312240600586,3814.868896484375,0.0006108618690632284,-0.022381490096449852,-1.6347756385803223,0.6051314473152161,35.35227739127716,-80.68566917169566
227.2833318075285,1,21.70137596130371,3816.68896484375,0.0007108552963472903,-0.01347428746521473,-1.7534087896347046,0.6024003624916077,35.352274236481826,-80.68567016181397
227.29999847419518,1,21.709579467773438,3819.44287109375,0.0008108819019980729,0.0016003809869289398,-0.8972467184066772,0.5551758408546448,35.35227108168649,-80.6856711519323
227.31666514086186,1,21.717914581298828,3821.781494140625,0.0009109512902796268,0.017360426485538483,-0.26341110467910767,0.5848769545555115,35.35226792689116,-80.6856721422185
227.33333180752854,1,21.727033615112305,3817.571044921875,0.0010110634611919522,0.0347190797328949,-0.4982413351535797,0.6615706086158752,35.35226477209582,-80.685673242294
227.34999847419522,1,21.73550033569336,3812.3447265625,0.0011112098582088947,0.047967273741960526,-0.7883263230323792,0.4897029995918274,35.35226161757556,-80.68567423241232
227.3666651408619,1,21.742124557495117,3817.34521484375,0.0012113986304029822,0.057789478451013565,-0.9160693287849426,0.5133630633354187,35.35225846278022,-80.68567522269852
227.38333180752858,1,21.749011993408203,3818.913330078125,0.001311612781137228,0.06304282695055008,-0.47432711720466614,0.4649200439453125,35.35225530798489,-80.68567632277403
227.39999847419526,1,21.756404876708984,3817.631591796875,0.001411861157976091,0.06464231759309769,0.10921752452850342,0.502569854259491,35.35225215318955,-80.68567731306022
227.41666514086194,1,21.76336097717285,3821.060791015625,0.00151214434299618,0.06281408667564392,0.22780084609985352,0.43870076537132263,35.35224899839422,-80.68567830317855
227.43333180752862,1,21.769672393798828,3830.009521484375,0.0016124625690281391,0.05550549924373627,-0.1062084436416626,0.413481205701828,35.35224584387396,-80.68567929329686
227.4499984741953,1,21.776676177978516,3836.077392578125,0.001712799072265625,0.04477003961801529,-0.06841814517974854,0.5006944537162781,35.35224268907862,-80.68568039354025
227.46666514086198,1,21.785572052001953,3836.340576171875,0.0018131791148334742,0.031064355745911598,0.21409672498703003,0.6368014216423035,35.352239534283285,-80.68568138365856
227.48333180752866,1,21.79631996154785,3834.2646484375,0.0019136023474857211,0.015076439827680588,-0.05935239791870117,0.7120001316070557,35.35223628953956,-80.68568237377688
227.49999847419534,1,21.806922912597656,3833.294921875,0.0020140772685408592,-0.004339223727583885,-0.5163236856460571,0.6834233999252319,35.35223313474423,-80.68568336389521
