Lat,Lon,peed_kmh,Gear,RPM,Throttle,Brake,Lap,FuelLevel_l,AirTemp_C
,,155.8613067626953,3,6940.314453125,1.0,0.0,3,23.66108512878418,24.89783477783203
,,156.4700454711914,3,6967.3857421875,1.0,0.0,3,23.659814834594727,24.89788246154785
,,157.02008972167968,3,6982.365234375,1.0,0.0,3,23.658727645874023,24.897920608520508
,,157.53040466308593,3,7038.517578125,1.0,0.0,3,23.657638549804688,24.897960662841797
,,158.0618133544922,3,7078.16162109375,1.0,0.0,3,23.65654754638672,24.898000717163086
,,158.60659790039062,3,7058.67626953125,1.0,0.0,3,23.655458450317383,24.898040771484375
,,159.03823699951172,3,7165.43017578125,1.0,0.0,3,23.654367446899414,24.89807891845703
,,159.57879180908205,3,7157.47412109375,1.0,0.0,3,23.653276443481445,24.89811897277832
,,160.03914642333984,3,7208.74951171875,0.9960474967956543,0.0,3,23.652183532714844,24.89815902709961
,,160.64539947509766,3,7189.771484375,0.9881424307823181,0.0,3,23.651090621948242,24.898197174072266
,,161.25630798339844,3,7173.4052734375,0.9802371859550476,0.0,3,23.649999618530273,24.898237228393555
,,161.7207275390625,3,7250.8515625,0.9762846231460571,0.0,3,23.648908615112305,24.898277282714844
,,162.2607604980469,3,7267.15673828125,0.9762846231460571,0.0,3,23.647817611694336,24.8983154296875
,,162.8120544433594,3,7269.32421875,0.9723320603370667,0.0,3,23.646726608276367,24.89835548400879
,,163.34384765625,3,7315.0048828125,0.9723320603370667,0.0,3,23.6456356048584,24.898395538330078
,,163.9512680053711,3,7329.81298828125,0.9486165046691895,0.0,3,23.644546508789062,24.898435592651367
,,164.54451599121094,3,7314.109375,0.8142293691635132,0.0,3,23.643491744995117,24.898473739624023
,,164.94731597900392,3,7334.92919921875,0.6561265587806702,0.0,3,23.642553329467773,24.898513793945312
,,165.22886810302734,3,7325.09375,0.5177867412567139,0.0,3,23.641775131225586,24.8985538482666
,,165.25932769775392,3,7298.85595703125,0.30434781312942505,0.0,3,23.641233444213867,24.898591995239258
,,164.86311950683594,3,7129.3232421875,0.02371542900800705,0.09315530955791473,3,23.64103126525879,24.898632049560547
,,163.5560073852539,3,7151.787109375,0.0,0.21978971362113953,3,23.640953063964844,24.898672103881836
,,161.5006576538086,3,7050.45361328125,0.0,0.33680522441864014,3,23.6408634185791,24.898717880249023
,,159.60040740966798,3,6767.1201171875,0.0,0.3516109585762024,3,23.64078712463379,24.898757934570312
,,157.20559387207032,3,6828.41259765625,0.0,0.37441587448120117,3,23.640710830688477,24.89879608154297
,,154.73713073730468,3,6780.01171875,0.0,0.41000986099243164,3,23.640634536743164,24.898836135864258
,,152.11761932373048,3,6680.86181640625,0.0,0.4601832628250122,3,23.640562057495117,24.898876190185547
,,149.39763793945312,3,6563.4599609375,0.0,0.473232626914978,3,23.640485763549805,24.898916244506836
,,146.69947814941406,3,6418.8154296875,0.0,0.4820478558540344,3,23.640411376953125,24.898954391479492
,,143.86765594482424,3,6316.68994140625,0.0,0.4954468607902527,3,23.640336990356445,24.89899444580078
,,141.01761016845703,3,6193.94921875,0.0,0.4999604821205139,3,23.6402645111084,24.89903450012207
,,138.3182556152344,3,6029.267578125,0.0,0.4999605715274811,3,23.64019203186035,24.899072647094727
,,135.99798431396485,3,5803.44970703125,0.0,0.4864905774593353,3,23.640121459960938,24.899112701416016
,,133.39661407470703,3,5675.60546875,0.0,0.41000983119010925,3,23.640052795410156,24.899152755737305
,,131.1419448852539,3,5653.85888671875,0.0,0.2839921712875366,3,23.639984130859375,24.899192810058594
,,129.6469940185547,3,5623.14306640625,0.0,0.13797302544116974,3,23.639915466308594,24.89923095703125
,,128.50778045654297,3,5576.97802734375,0.0,0.06779546290636063,3,23.639846801757812,24.89927101135254
,,127.60555572509766,3,5570.56396484375,0.0,0.005685788579285145,3,23.63977813720703,24.899311065673828
,,126.84445037841797,3,5549.26123046875,0.0,0.0,3,23.63970947265625,24.899349212646484
,,126.24908752441407,3,5504.73388671875,0.0,0.0,3,23.63964080810547,24.899389266967773
,,125.53525085449219,3,5467.9072265625,0.0,0.0,3,23.639572143554688,24.899429321289062
,,124.90868682861328,3,5419.44287109375,0.0,0.0,3,23.63950538635254,24.89946937561035
,,124.2357879638672,3,5380.32080078125,0.03952568769454956,0.0,3,23.639432907104492,24.899507522583008
,,123.65882720947266,3,5355.9638671875,0.05928856134414673,0.0,3,23.639320373535156,24.899547576904297
,,122.96239013671875,3,5325.24462890625,0.05928856134414673,0.0,3,23.63920783996582,24.899587631225586
,,121.97897644042969,3,5283.8896484375,0.07509879767894745,0.0,3,23.639070510864258,24.899633407592773
,,121.08400268554688,3,5254.41015625,0.12252967059612274,0.0,3,23.638914108276367,24.899673461914062
,,120.35299987792969,3,5374.16796875,0.24110671877861023,0.0,3,23.638641357421875,24.89971160888672
,,119.70497131347656,3,5319.59375,0.2450592815876007,0.0,3,23.6382999420166,24.899751663208008
,,118.8912826538086,3,5234.86328125,0.20553365349769592,0.0,3,23.63799285888672,24.899791717529297
,,117.93077545166015,3,5143.5380859375,0.1501975953578949,0.0,3,23.637739181518555,24.899829864501953
,,116.77398376464843,3,5045.57861328125,0.11067195236682892,0.0,3,23.637548446655273,24.899869918823242
,,115.3284164428711,3,4963.23974609375,0.08695657551288605,0.0,3,23.63739013671875,24.89990997314453
,,113.48487625122071,3,4847.40673828125,0.05928855761885643,0.0,3,23.637266159057617,24.89995002746582
,,112.37341003417968,3,4726.189453125,0.05138343572616577,0.0,3,23.637161254882812,24.899988174438477
,,111.57803421020508,3,4616.6904296875,0.04743087291717529,0.0,3,23.63706398010254,24.900028228759766
,,109.72743530273438,3,4403.84228515625,0.043478257954120636,0.023294862359762192,3,23.636972427368164,24.900068283081055
,,106.22339401245118,3,4202.298828125,0.035573117434978485,0.029353369027376175,3,23.636886596679688,24.90010643005371
,,104.5945198059082,3,3980.210693359375,0.031620562076568604,0.029353372752666473,3,23.636812210083008,24.900146484375
,,103.34387741088868,3,3847.95458984375,0.031620562076568604,0.023294858634471893,3,23.636741638183594,24.90018653869629
,,101.56814346313477,3,3744.297607421875,0.031620562076568604,0.02129661664366722,3,23.636672973632812,24.900224685668945
,,99.6027717590332,3,3650.35205078125,0.023715440183877945,0.019308924674987793,3,23.63661003112793,24.900264739990234
,,97.29436569213867,3,3664.919189453125,0.023715436458587646,0.017331738024950027,3,23.63654899597168,24.900304794311523
,,95.7614501953125,3,3602.40185546875,0.023715436458587646,0.015364970080554485,3,23.63648796081543,24.900344848632812
,,94.48915100097656,3,3547.201171875,0.023715436458587646,0.01340862363576889,3,23.63642692565918,24.90038299560547
,,93.30631484985352,3,3502.30029296875,0.023715436458587646,0.01340862363576889,3,23.63636589050293,24.900423049926758
,,91.44888381958008,3,3636.30712890625,0.023715436458587646,0.011462569236755371,3,23.63629722595215,24.900468826293945
